"sensor_id","data1","data2","date_time","location","data3"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:58:11.137398","6","-6.8"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:59:10.836204","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:59:10.986201","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:59:11.136198","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:00:10.835004","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 19:00:10.985001","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:00:11.134998","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:01:10.833804","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 19:01:10.983801","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:01:11.133798","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:02:10.842604","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 19:02:10.982601","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:02:11.132598","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:03:10.841404","4","-8.1"
"EA000000DD740712","23.3","12.0","2018-02-19 19:03:10.991401","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:03:11.141398","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:04:10.840204","4","-8.1"
"EA000000DD740712","23.3","12.0","2018-02-19 19:04:10.990201","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:04:11.140198","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:05:10.859004","4","-8.1"
"EA000000DD740712","23.3","12.0","2018-02-19 19:05:11.009001","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:05:11.158998","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:06:10.857804","4","-8.1"
"EA000000DD740712","23.3","11.0","2018-02-19 19:06:11.007801","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:06:11.157798","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:07:10.866604","4","-8.1"
"EA000000DD740712","23.3","11.0","2018-02-19 19:07:11.0366","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:07:11.186597","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:08:10.865404","4","-8.1"
"EA000000DD740712","23.3","11.0","2018-02-19 19:08:11.0354","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:08:11.175397","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:09:10.864204","4","-8.2"
"EA000000DD740712","23.3","11.0","2018-02-19 19:09:11.0342","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:09:11.184197","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:10:10.863004","4","-8.1"
"EA000000DD740712","23.3","11.0","2018-02-19 19:10:11.033","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:10:11.192997","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:11:10.861804","4","-8.1"
"EA000000DD740712","23.3","11.0","2018-02-19 19:11:11.0418","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:11:11.201797","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 19:12:10.860604","4","-8.1"
"EA000000DD740712","23.3","11.0","2018-02-19 19:12:11.0306","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:12:11.200597","6","-6.8"
"735410EC5CCA42C3","24.0","10.0","2018-02-19 19:13:10.859404","4","-9.4"
"EA000000DD740712","23.3","11.0","2018-02-19 19:13:11.0294","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:13:11.199397","6","-6.8"
"735410EC5CCA42C3","24.0","10.0","2018-02-19 19:14:10.858204","4","-9.4"
"EA000000DD740712","23.3","11.0","2018-02-19 19:14:11.0182","5","-8.7"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 19:14:11.188197","6","-6.8"
"735410EC5CCA42C3","24.0","10.0","2018-02-19 19:15:10.857004","4","-9.4"
"EA000000DD740712","23.3","11.0","2018-02-19 19:15:11.007001","5","-8.7"
